id,company_id/id,name,active,color,job_id/id,job_title,work_phone,mobile_phone,work_email,work_contact_id/id,private_street,private_city,private_zip,private_country_id/id,private_phone,private_email,lang,country_id/id,gender,marital,spouse_complete_name,spouse_birthdate,children,place_of_birth,birthday,identification_id,certificate,study_field,study_school,emergency_contact,emergency_phone,km_home_work,employee_type,barcode,pin,departure_description,contract_warning,first_contract_date,hourly_cost,x_studio_ot_month,employee_token,registration_number,timesheet_manager_id/id,x_studio_ot_rate,x_studio_employee_rate,billable_time_target
hr_employee_test_1773828697581_emp_test_employee,base.main_company,[TEST-1773828697581]-EMP Test Employee,1,0,,,0112 687 916,,test.1773828697581@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773828697581_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,df75a1c4-c55c-4b34-985d-931e684fa8c9,,,0.0,0.0,0.0
hr_employee_test_1773828799194_dupname_duplicate_emp,base.main_company,[TEST-1773828799194]-DUPNAME Duplicate Employee,1,0,,,0112 687 916,,test.1773828799194@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773828799194_dupname_duplicate_emp_7168,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,c5f0f40b-4928-438c-929b-ef7418a3ffaa,,,0.0,0.0,0.0
hr_employee_test_1773828834964_emp_test_employee,base.main_company,[TEST-1773828834964]-EMP Test Employee,1,0,,,0112 687 916,,test.1773828834964@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773828834964_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,17dabd42-200b-4814-9aef-59b1dcc168eb,,,0.0,0.0,0.0
hr_employee_test_1773828895384_xss_script_alert_1_sc,base.main_company,[TEST-1773828895384]-XSS <script>alert(1)</script>,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773828895384@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773828895384_xss_script_alert_1_sc,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,cf1548e0-193b-403f-96dc-ccf6b2fb5e5a,,,0.0,0.0,0.0
hr_employee_test_1773828895384_xss_script_alert_1_sc_588,base.main_company,[TEST-1773828895384]-XSS <script>alert(1)</script>,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773828895384@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773828895384_xss_script_alert_1_sc_7179,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,35d1213b-b986-4573-8471-2fbecaeb05b1,,,0.0,0.0,0.0
hr_employee_test_1773829413449_exp_arch_archived_exp,base.main_company,[TEST-1773829413449]-EXP-ARCH Archived Expense Employee,1,0,,,0112 687 916,,test.1773829413450@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773829413449_exp_arch_archived_exp,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,dae0f8c5-2080-4320-b3d7-4d6b9e46b585,,,0.0,0.0,0.0
hr_employee_test_1773829450142_exp_arch_archived_exp,base.main_company,[TEST-1773829450142]-EXP-ARCH Archived Expense Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773829450142@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773829450142_exp_arch_archived_exp_7183,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,3ff71354-bd52-49d1-a26d-b7070426e07a,,,0.0,0.0,0.0
hr_employee_test_1773829450142_exp_arch_archived_exp_593,base.main_company,[TEST-1773829450142]-EXP-ARCH Archived Expense Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773829450142@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773829450142_exp_arch_archived_exp,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,9069b6f2-cafe-4705-987c-e014e8d5d9e6,,,0.0,0.0,0.0
hr_employee_test_1773829622735_leave_emp_leave_test_,base.main_company,[TEST-1773829622735]-LEAVE-EMP Leave Test Employee,1,0,,,0112 687 916,,test.1773829622735@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773829622735_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,075deffc-9b0f-44ce-aea5-9f81f72d4e8e,,,0.0,0.0,0.0
hr_employee_test_1773829663620_leave_emp_leave_test_,base.main_company,[TEST-1773829663620]-LEAVE-EMP Leave Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773829663620@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773829663620_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,04f9ac3d-08b9-445b-a5d4-e0f8a2dbe750,,,0.0,0.0,0.0
hr_employee_test_1773829705444_leave_emp_leave_test_,base.main_company,[TEST-1773829705444]-LEAVE-EMP Leave Test Employee,1,0,,,0112 687 916,,test.1773829705444@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773829705444_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,dbe96f40-c0dc-4e7f-9451-595c095d68ce,,,0.0,0.0,0.0
hr_employee_test_1773829745779_leave_emp_leave_test_,base.main_company,[TEST-1773829745779]-LEAVE-EMP Leave Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773829745779@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773829745779_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,8ce47179-eb11-413a-b1b9-e37ba473bd85,,,0.0,0.0,0.0
hr_employee_test_1773829788287_leave_emp_leave_test_,base.main_company,[TEST-1773829788287]-LEAVE-EMP Leave Test Employee,1,0,,,0112 687 916,,test.1773829788287@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773829788287_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,dfcb4923-f4ae-419f-b9f5-41153fcc58d7,,,0.0,0.0,0.0
hr_employee_test_1773829829063_leave_emp_leave_test_,base.main_company,[TEST-1773829829063]-LEAVE-EMP Leave Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773829829063@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773829829063_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,d192a664-52fe-4fc0-98ff-4befc460ad39,,,0.0,0.0,0.0
hr_employee_test_1773829870399_leave_emp_leave_test_,base.main_company,[TEST-1773829870399]-LEAVE-EMP Leave Test Employee,1,0,,,0112 687 916,,test.1773829870399@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773829870399_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,1894b182-9a98-42e0-b3a4-664c3b72e27a,,,0.0,0.0,0.0
hr_employee_test_1773829910658_leave_emp_leave_test_,base.main_company,[TEST-1773829910658]-LEAVE-EMP Leave Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773829910658@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773829910658_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,dbc2ad6d-178c-465f-8815-a14b5d4af03f,,,0.0,0.0,0.0
hr_employee_test_1773829952327_leave_emp_leave_test_,base.main_company,[TEST-1773829952327]-LEAVE-EMP Leave Test Employee,1,0,,,0112 687 916,,test.1773829952327@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773829952327_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,49c2f375-f8bb-4880-bfa2-7f8253605d9a,,,0.0,0.0,0.0
hr_employee_test_1773829993141_leave_emp_leave_test_,base.main_company,[TEST-1773829993141]-LEAVE-EMP Leave Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773829993141@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773829993141_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,6aff8ea6-a155-4c1d-add6-ab516cb4f067,,,0.0,0.0,0.0
hr_employee_test_1773830035340_leave_emp_leave_test_,base.main_company,[TEST-1773830035340]-LEAVE-EMP Leave Test Employee,1,0,,,0112 687 916,,test.1773830035340@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830035340_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,63a0b9a5-3fc8-46ff-80a4-4cb4221bf127,,,0.0,0.0,0.0
hr_employee_test_1773830079220_leave_emp_leave_test_,base.main_company,[TEST-1773830079220]-LEAVE-EMP Leave Test Employee,1,0,,,0112 687 916,,test.1773830079220@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830079220_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,c319d7a8-ddcb-4415-b1d8-ce283ff59dc4,,,0.0,0.0,0.0
hr_employee_test_1773830120856_leave_emp_leave_test_,base.main_company,[TEST-1773830120856]-LEAVE-EMP Leave Test Employee,1,0,,,0112 687 916,,test.1773830120856@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830120856_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,cf7208fe-4fc0-4065-85b9-56da9c1582c2,,,0.0,0.0,0.0
hr_employee_test_1773830137202_leave_emp_leave_test_,base.main_company,[TEST-1773830137202]-LEAVE-EMP Leave Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773830137203@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830137202_leave_emp_leave_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,1001c899-7e0d-400d-8d92-99766e39827b,,,0.0,0.0,0.0
hr_employee_test_1773830667905_pay_emp_payroll_test_,base.main_company,[TEST-1773830667905]-PAY-EMP Payroll Test Employee,1,0,,,0112 687 916,,test.1773830667905@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830667905_pay_emp_payroll_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,6455f351-6870-4ec5-8ced-9d81dca9871a,,,0.0,0.0,0.0
hr_employee_test_1773830704447_pay_emp_payroll_test_,base.main_company,[TEST-1773830704447]-PAY-EMP Payroll Test Employee,1,0,,,0112 687 916,,test.1773830704447@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830704447_pay_emp_payroll_test__7200,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,d15312ec-a23e-4a96-906d-7d247030c6f5,,,0.0,0.0,0.0
hr_employee_test_1773830704447_pay_emp_payroll_test__610,base.main_company,[TEST-1773830704447]-PAY-EMP Payroll Test Employee,1,0,,,0112 687 916,,test.1773830704447@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830704447_pay_emp_payroll_test_,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,25fabe83-246f-4799-a7cb-4cc38962fd34,,,0.0,0.0,0.0
hr_employee_test_1773830742259_no_contract_no_contra,base.main_company,[TEST-1773830742259]-NO-CONTRACT No Contract Employee,1,0,,,0112 687 916,,test.1773830742259@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830742259_no_contract_no_contra_7202,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,e0bd23c7-ce6d-4e67-8ad5-c6b47cf2ee7f,,,0.0,0.0,0.0
hr_employee_test_1773830742259_no_contract_no_contra_612,base.main_company,[TEST-1773830742259]-NO-CONTRACT No Contract Employee,1,0,,,0112 687 916,,test.1773830742259@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830742259_no_contract_no_contra,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,5e62ac85-10b6-46c8-b397-26e2710b1e9b,,,0.0,0.0,0.0
hr_employee_test_1773830778420_no_contract_no_contra,base.main_company,[TEST-1773830778420]-NO-CONTRACT No Contract Employee,1,0,,,0112 687 916,,test.1773830778420@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830778420_no_contract_no_contra,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,8c10a19b-01e7-43ad-9221-ce7f50241416,,,0.0,0.0,0.0
hr_employee_test_1773830892682_confirm_pay_confirm_p,base.main_company,[TEST-1773830892682]-CONFIRM-PAY Confirm Payslip Emp,1,0,,,0112 687 916,,test.1773830892682@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830892682_confirm_pay_confirm_p_7207,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,bac6872a-7009-474f-80a6-f6c875bddd30,,,0.0,0.0,0.0
hr_employee_test_1773830892682_confirm_pay_confirm_p_617,base.main_company,[TEST-1773830892682]-CONFIRM-PAY Confirm Payslip Emp,1,0,,,0112 687 916,,test.1773830892682@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830892682_confirm_pay_confirm_p,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,f3c12ceb-18c8-4464-ba52-f0eba3e9bd09,,,0.0,0.0,0.0
hr_employee_test_1773830929528_confirm_pay_confirm_p,base.main_company,[TEST-1773830929528]-CONFIRM-PAY Confirm Payslip Emp,1,0,,,0112 687 916,,test.1773830929528@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830929528_confirm_pay_confirm_p_7209,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,05a08673-c029-4b6a-b201-6eb4005ef734,,,0.0,0.0,0.0
hr_employee_test_1773830929528_confirm_pay_confirm_p_619,base.main_company,[TEST-1773830929528]-CONFIRM-PAY Confirm Payslip Emp,1,0,,,0112 687 916,,test.1773830929528@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773830929528_confirm_pay_confirm_p,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,e2e6510d-556b-428e-9563-4a515eccaa10,,,0.0,0.0,0.0
hr_employee_test_1773831034441_dup_pay_duplicate_pay,base.main_company,[TEST-1773831034441]-DUP-PAY Duplicate Payslip Emp,1,0,,,0112 687 916,,test.1773831034441@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773831034441_dup_pay_duplicate_pay,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,8cf30452-3714-458e-8d96-4adfd11616ce,,,0.0,0.0,0.0
hr_employee_test_1773831034441_dup_pay_duplicate_pay_620,base.main_company,[TEST-1773831034441]-DUP-PAY Duplicate Payslip Emp,1,0,,,0112 687 916,,test.1773831034441@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773831034441_dup_pay_duplicate_pay_7211,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,fdc00a9b-d815-4ec0-8498-6384aa6dd6db,,,0.0,0.0,0.0
hr_employee_test_1773831071299_dup_pay_duplicate_pay,base.main_company,[TEST-1773831071299]-DUP-PAY Duplicate Payslip Emp,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773831071299@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773831071299_dup_pay_duplicate_pay,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,60e9e760-0052-48a3-ad56-0b525a82fc2c,,,0.0,0.0,0.0
hr_employee_test_1773831071299_dup_pay_duplicate_pay_622,base.main_company,[TEST-1773831071299]-DUP-PAY Duplicate Payslip Emp,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773831071299@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773831071299_dup_pay_duplicate_pay_7213,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,84a2d406-dd9c-4400-9297-be8daaf6ede1,,,0.0,0.0,0.0
hr_employee_test_1773890779160_emp_test_employee,base.main_company,[TEST-1773890779160]-EMP Test Employee,1,0,,,0112 687 916,,test.1773890779160@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773890779160_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,d167758d-f5d7-4131-b018-b33f82852d6d,,,0.0,0.0,0.0
hr_employee_test_1773890782418_emp_test_employee,base.main_company,[TEST-1773890782418]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773890782418@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773890782418_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,997c5f99-e3c0-4b9b-8bf7-dcebb50dd3ed,,,0.0,0.0,0.0
hr_employee_test_1773890866553_dupname_duplicate_emp,base.main_company,[TEST-1773890866553]-DUPNAME Duplicate Employee,1,0,,,0112 687 916,,test.1773890866553@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773890866553_dupname_duplicate_emp_7225,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,2cc84f0f-ea06-4962-ade9-d3db972d47dd,,,0.0,0.0,0.0
hr_employee_test_1773890899028_emp_test_employee,base.main_company,[TEST-1773890899028]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773890899028@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773890899028_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,8d11cdcd-022f-416b-923b-03874110d58c,,,0.0,0.0,0.0
hr_employee_test_1773890952830_xss_script_alert_1_sc,base.main_company,[TEST-1773890952830]-XSS <script>alert(1)</script>,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773890952830@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773890952830_xss_script_alert_1_sc_7236,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,2a271480-143a-4866-ad65-388a4d1bd9fd,,,0.0,0.0,0.0
hr_employee_test_1773890952830_xss_script_alert_1_sc_646,base.main_company,[TEST-1773890952830]-XSS <script>alert(1)</script>,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773890952830@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773890952830_xss_script_alert_1_sc,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,2f6b1eff-4d4f-4f04-96d1-87fe4b8c5ade,,,0.0,0.0,0.0
hr_employee_test_1773891452845_att_emp_attendance_em,base.main_company,[TEST-1773891452845]-ATT-EMP Attendance Employee,1,0,,,0112 687 916,,test.1773891452845@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891452845_att_emp_attendance_em,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,7f9653d6-fabb-4b33-9497-463b646f788f,,,0.0,0.0,0.0
hr_employee_test_1773891475978_att_emp_attendance_em,base.main_company,[TEST-1773891475978]-ATT-EMP Attendance Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773891475978@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891475978_att_emp_attendance_em,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,17a91835-dd4f-4919-a2c3-e4fe7fce4255,,,0.0,0.0,0.0
hr_employee_test_1773891515365_att_emp_attendance_em,base.main_company,[TEST-1773891515365]-ATT-EMP Attendance Employee,1,0,,,0112 687 916,,test.1773891515365@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891515365_att_emp_attendance_em,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,6096bb15-8f54-4983-9d99-f8f95f7429af,,,0.0,0.0,0.0
hr_employee_test_1773891537523_att_emp_attendance_em,base.main_company,[TEST-1773891537523]-ATT-EMP Attendance Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773891537523@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891537523_att_emp_attendance_em,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,6cc020c4-6b24-4c06-9a8d-0e2c4591e96a,,,0.0,0.0,0.0
hr_employee_test_1773891577097_att_emp_attendance_em,base.main_company,[TEST-1773891577097]-ATT-EMP Attendance Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773891577097@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891577097_att_emp_attendance_em,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,0a778ba0-3eb4-482b-9e84-d9f58a3db584,,,0.0,0.0,0.0
hr_employee_test_1773891604135_att_emp_attendance_em,base.main_company,[TEST-1773891604135]-ATT-EMP Attendance Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773891604135@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891604135_att_emp_attendance_em,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,f2e8f86c-a1e6-4abb-a63c-9bdb562610c6,,,0.0,0.0,0.0
hr_employee_test_1773891643178_att_edge_attendance_e,base.main_company,[TEST-1773891643178]-ATT-EDGE Attendance Edge Employee,1,0,,,0112 687 916,,test.1773891643178@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891643178_att_edge_attendance_e,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,dce14885-dc86-451c-b1fa-0d436e33a00a,,,0.0,0.0,0.0
hr_employee_test_1773891667094_att_edge_attendance_e,base.main_company,[TEST-1773891667094]-ATT-EDGE Attendance Edge Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773891667094@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891667094_att_edge_attendance_e,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,55967f4f-c521-4b3f-86d5-8ac2039e2a69,,,0.0,0.0,0.0
hr_employee_test_1773891691494_att_edge_attendance_e,base.main_company,[TEST-1773891691494]-ATT-EDGE Attendance Edge Employee,1,0,,,0112 687 916,,test.1773891691494@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891691494_att_edge_attendance_e,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,2dc26172-17a6-4523-b6cd-8b9a3ca65dd0,,,0.0,0.0,0.0
hr_employee_test_1773891714527_att_edge_attendance_e,base.main_company,[TEST-1773891714527]-ATT-EDGE Attendance Edge Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773891714527@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891714527_att_edge_attendance_e,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,cdcaab4b-f52d-49ef-bedc-1bb8bcd400a8,,,0.0,0.0,0.0
hr_employee_test_1773891755598_att_edge_attendance_e,base.main_company,[TEST-1773891755598]-ATT-EDGE Attendance Edge Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773891755598@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891755598_att_edge_attendance_e,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,466e03b6-6619-4798-a9e2-d36c0f0bf192,,,0.0,0.0,0.0
hr_employee_test_1773891782840_att_edge_attendance_e,base.main_company,[TEST-1773891782840]-ATT-EDGE Attendance Edge Employee,1,0,,,0112 687 916,,test.1773891782840@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891782840_att_edge_attendance_e,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,c1775b1f-80c8-4617-90af-02434373c652,,,0.0,0.0,0.0
hr_employee_test_1773891827815_att_edge_attendance_e,base.main_company,[TEST-1773891827815]-ATT-EDGE Attendance Edge Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773891827815@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891827815_att_edge_attendance_e,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,0611bfa0-efdf-4066-a61b-096e64817b9d,,,0.0,0.0,0.0
hr_employee_test_1773891850471_att_edge_attendance_e,base.main_company,[TEST-1773891850471]-ATT-EDGE Attendance Edge Employee,1,0,,,0112 687 916,,test.1773891850471@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773891850471_att_edge_attendance_e,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,508ae444-9c78-429b-95de-985deb620d1e,,,0.0,0.0,0.0
hr_employee_test_1773892147235_att_emp_attendance_em,base.main_company,[TEST-1773892147235]-ATT-EMP Attendance Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773892147235@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773892147235_att_emp_attendance_em,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,48bf1b0c-572b-437c-915c-39fa43ea9769,,,0.0,0.0,0.0
hr_employee_test_1773892169859_att_emp_attendance_em,base.main_company,[TEST-1773892169859]-ATT-EMP Attendance Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773892169859@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773892169859_att_emp_attendance_em,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,ed241b65-f90b-499e-b6c5-ad8b3881b7d0,,,0.0,0.0,0.0
hr_employee_test_1773892210401_att_emp_attendance_em,base.main_company,[TEST-1773892210401]-ATT-EMP Attendance Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773892210401@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773892210401_att_emp_attendance_em,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,891e5202-853f-4404-8651-0ca01ecbc14d,,,0.0,0.0,0.0
hr_employee_test_1773892233023_att_emp_attendance_em,base.main_company,[TEST-1773892233023]-ATT-EMP Attendance Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773892233023@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773892233023_att_emp_attendance_em,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,1c281d6c-b5e8-40fd-b664-8c4b6e573279,,,0.0,0.0,0.0
